Symbol,Name,LastSale,IPOyear,MarketCap,Sector,Industry,Exchange
IT,"Gartner, Inc.",129.74,1993.0,11792486103.32,Consumer Services,Other Consumer Services,NYSE
GLOG,GasLog LP.,18.21,2012.0,1471658558.76,Consumer Services,Marine Transportation,NYSE
GLOP,GasLog Partners LP,21.4,2014.0,986799646.2,Consumer Services,Marine Transportation,NYSE
GTES,Gates Industrial Corporation plc,15.1,2018.0,4376103065.0,Technology,Industrial Machinery/Components,NYSE
GATX,GATX Corporation,73.44,,2761344000.0,Consumer Services,Transportation Services,NYSE
GZT,Gazit-Globe Ltd.,7.56,2011.0,1423587160.8,Finance,Real Estate,NYSE
GCP,GCP Applied Technologies Inc.,25.26,2016.0,1822923415.56,Basic Industries,Major Chemicals,NYSE
GNRC,Generac Holdlings Inc.,54.74,2010.0,3397163469.42,Consumer Durables,Metal Fabrications,NYSE
GD,General Dynamics Corporation,168.58,,49924925697.9,Capital Goods,Marine Transportation,NYSE
GE,General Electric Company,9.06,,78804921900.0,Energy,Consumer Electronics/Appliances,NYSE
GIS,"General Mills, Inc.",43.47,,25940675421.99,Consumer Non-Durables,Packaged Foods,NYSE
GM,General Motors Company,38.61,2010.0,54494294270.13,Capital Goods,Auto Manufacturing,NYSE
GCO,Genesco Inc.,48.35,,976309502.4,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
GWR,"Genesee & Wyoming, Inc.",78.48,,4624981868.88,Transportation,Railroads,NYSE
GEL,"Genesis Energy, L.P.",21.12,1996.0,2588873084.16,Energy,Oil Refining/Marketing,NYSE
G,Genpact Limited,29.22,2007.0,5554388512.14,Consumer Services,Professional Services,NYSE
GPC,Genuine Parts Company,97.93,,14372135604.89,Capital Goods,Automotive Aftermarket,NYSE
GNW,Genworth Financial Inc,5.01,2004.0,2508792755.37,Finance,Life Insurance,NYSE
GEO,Geo Group Inc (The),22.29,,2714841689.13,Consumer Services,Real Estate Investment Trusts,NYSE
GPRK,Geopark Ltd,16.25,2014.0,985115608.75,Energy,Oil & Gas Production,NYSE
GGB,Gerdau S.A.,4.09,,6961734640.81,Capital Goods,Steel/Iron Ore,NYSE
GTY,Getty Realty Corporation,30.61,,1240724986.42,Finance,Real Estate,NYSE
GIL,"Gildan Activewear, Inc.",32.77,1998.0,6774746355.41,Consumer Non-Durables,Apparel,NYSE
GKOS,Glaukos Corporation,62.68,2015.0,2258248578.88,Health Care,Medical/Dental Instruments,NYSE
GSK,GlaxoSmithKline PLC,39.06,,96955936493.22,Health Care,Major Pharmaceuticals,NYSE
GNL,"Global Net Lease, Inc.",20.21,2015.0,1456565863.82,Consumer Services,Real Estate Investment Trusts,NYSE
GPN,Global Payments Inc.,114.59,,18129589053.17,Miscellaneous,Business Services,NYSE
GLOB,Globant S.A.,65.0,2014.0,2333500000.0,Technology,EDP Services,NYSE
GMED,"Globus Medical, Inc.",43.49,2012.0,4282941386.38,Health Care,Medical/Dental Instruments,NYSE
GDDY,GoDaddy Inc.,65.31,2015.0,11332369146.0,Technology,EDP Services,NYSE
GOL,Gol Linhas Aereas Inteligentes S.A.,12.99,2004.0,20333031833.64,Transportation,Air Freight/Delivery Services,NYSE
GFI,Gold Fields Limited,3.58,,2937798896.86,Basic Industries,Precious Metals,NYSE
GG,Goldcorp Inc.,10.37,,9017026649.61,Basic Industries,Precious Metals,NYSE
GS,"Goldman Sachs Group, Inc. (The)",202.54,1999.0,75339561299.6,Finance,Investment Bankers/Brokers/Service,NYSE
GRC,Gorman-Rupp Company (The),34.21,,893464109.45,Capital Goods,Fluid Controls,NYSE
GGG,Graco Inc.,43.1,,7173434700.0,Capital Goods,Fluid Controls,NYSE
EAF,GrafTech International Ltd.,13.79,2018.0,4006513669.48,Energy,Industrial Machinery/Components,NYSE
GHC,Graham Holdings Company,659.12,,3494495392.08,Consumer Services,Other Consumer Services,NYSE
GVA,Granite Construction Incorporated,44.41,,2082705451.38,Basic Industries,Military/Government/Technical,NYSE
GPK,Graphic Packaging Holding Company,11.91,,3696504532.38,Consumer Durables,Containers/Packaging,NYSE
GTN,"Gray Television, Inc.",16.5,,1654150327.5,Consumer Services,Broadcasting,NYSE
GWB,"Great Western Bancorp, Inc.",34.72,2014.0,1976902463.2,Finance,Major Banks,NYSE
GDOT,Green Dot Corporation,79.47,2010.0,4188193847.37,Finance,Finance: Consumer Services,NYSE
GBX,"Greenbrier Companies, Inc. (The)",42.17,1994.0,1364208440.04,Capital Goods,Railroads,NYSE
GHG,GreenTree Hospitality Group Ltd.,12.94,2018.0,1314085584.46,Consumer Services,Hotels/Resorts,NYSE
GEF,Greif Bros. Corporation,40.52,,2388770130.32,,,NYSE
GPI,"Group 1 Automotive, Inc.",61.38,1997.0,1176919761.6,Consumer Durables,Automotive Aftermarket,NYSE
GRUB,GrubHub Inc.,80.97,2014.0,7344099564.33,Miscellaneous,Business Services,NYSE
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",93.95,2006.0,5270595000.0,Transportation,Aerospace,NYSE
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",176.97,,5309100000.0,Transportation,Aerospace,NYSE
AVAL,Grupo Aval Acciones y Valores S.A.,6.74,2014.0,7508702776.18,Finance,Commercial Banks,NYSE
SUPV,Grupo Supervielle S.A.,9.46,2016.0,864118629.44,Finance,Commercial Banks,NYSE
TV,Grupo Televisa S.A.,12.46,1993.0,7250601789.76,Consumer Services,Broadcasting,NYSE
GTT,"GTT Communications, Inc.",27.48,,1503190514.88,Public Utilities,Telecommunications Equipment,NYSE
GSH,Guangshen Railway Company Limited,20.68,,2929750903.2,Transportation,Railroads,NYSE
GES,"Guess?, Inc.",22.13,1996.0,1793390148.84,Consumer Non-Durables,Apparel,NYSE
GWRE,"Guidewire Software, Inc.",85.71,2012.0,6945257176.92,Technology,Computer Software: Prepackaged Software,NYSE
HRB,"H&R Block, Inc.",25.63,,5267677898.45,Consumer Services,Other Consumer Services,NYSE
FUL,H. B. Fuller Company,45.53,,2308175448.65,Basic Industries,Home Furnishings,NYSE
HAE,Haemonetics Corporation,100.92,1991.0,5215982179.92,Health Care,Medical/Dental Instruments,NYSE
HAL,Halliburton Company,32.25,,28252492239.75,Energy,Oilfield Services/Equipment,NYSE
HBI,Hanesbrands Inc.,14.84,,5353273371.88,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",22.15,2013.0,1379187314.95,Consumer Services,Real Estate Investment Trusts,NYSE
HOG,"Harley-Davidson, Inc.",37.43,,6094829832.5,Consumer Non-Durables,Motor Vehicles,NYSE
HMY,Harmony Gold Mining Company Limited,1.69,,899396836.13,Basic Industries,Precious Metals,NYSE
HRS,Harris Corporation,142.78,,17144447139.38,Capital Goods,Industrial Machinery/Components,NYSE
HSC,Harsco Corporation,22.82,,1832748113.98,Capital Goods,Metal Fabrications,NYSE
HIG,"Hartford Financial Services Group, Inc. (The)",46.68,,16745741350.92,Finance,Property-Casualty Insurers,NYSE
HE,"Hawaiian Electric Industries, Inc.",36.41,,3964293310.45,Public Utilities,Electric Utilities: Central,NYSE
HCA,"HCA Healthcare, Inc.",134.54,2011.0,46303353670.0,Health Care,Hospital/Nursing Management,NYSE
HCP,"HCP, Inc.",29.88,,14267238144.84,Consumer Services,Real Estate Investment Trusts,NYSE
HDB,HDFC Bank Limited,103.35,2001.0,93686822644.35,Finance,Commercial Banks,NYSE
HR,Healthcare Realty Trust Incorporated,30.56,1993.0,3827248343.04,Consumer Services,Real Estate Investment Trusts,NYSE
HTA,"Healthcare Trust of America, Inc.",26.87,,5560501821.78,Consumer Services,Real Estate Investment Trusts,NYSE
HL,Hecla Mining Company,2.41,,1157280500.98,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
HEI,Heico Corporation,80.27,,10670352185.47,Capital Goods,Aerospace,NYSE
HLX,"Helix Energy Solutions Group, Inc.",7.12,,1054847024.64,Energy,Oilfield Services/Equipment,NYSE
HP,"Helmerich & Payne, Inc.",54.14,,5903342332.68,Energy,Oil & Gas Production,NYSE
HLF,Herbalife Nutrition Ltd.,59.7,2004.0,8723277912.6,Health Care,Other Pharmaceuticals,NYSE
HRI,Herc Holdings Inc.,35.6,2016.0,1014533855.2,,,NYSE
HTGC,"Hercules Capital, Inc.",12.42,2012.0,1201408844.22,,,NYSE
HSY,Hershey Company (The),108.14,,22688614194.32,Consumer Non-Durables,Specialty Foods,NYSE
HTZ,"Hertz Global Holdings, Inc",17.17,2016.0,1441117161.75,Consumer Services,Rental/Leasing Companies,NYSE
HES,Hess Corporation,52.81,,15645128112.16,Energy,Integrated oil Companies,NYSE
HESM,Hess Midstream Partners LP,20.12,2017.0,1098082902.2,Energy,Oil & Gas Production,NYSE
HPE,Hewlett Packard Enterprise Company,14.68,2015.0,20532599279.0,Technology,Computer Manufacturing,NYSE
HXL,Hexcel Corporation,62.22,,5356860952.26,Basic Industries,Major Chemicals,NYSE
HF,"HFF, Inc.",39.75,2007.0,1554890613.75,Consumer Services,Real Estate,NYSE
HFRO,Highland Floating Rate Opportunities Fund,13.73,2017.0,985775830.6,,,NYSE
HIW,"Highwoods Properties, Inc.",42.76,1994.0,4425203579.76,Consumer Services,Real Estate Investment Trusts,NYSE
HI,Hillenbrand Inc,41.27,,2580508810.71,Consumer Durables,Miscellaneous manufacturing industries,NYSE
HRC,Hill-Rom Holdings Inc,98.21,,6607906053.14,Health Care,Medical/Dental Instruments,NYSE
HTH,Hilltop Holdings Inc.,19.85,,1877727483.55,Finance,Major Banks,NYSE
HGV,Hilton Grand Vacations Inc.,30.5,2016.0,2955789465.0,Consumer Services,Hotels/Resorts,NYSE
HLT,Hilton Worldwide Holdings Inc.,73.08,2016.0,21673335234.6,Consumer Services,Hotels/Resorts,NYSE
HNI,HNI Corporation,40.64,,1780831144.96,Consumer Durables,Office Equipment/Supplies/Services,NYSE
HEP,"Holly Energy Partners, L.P.",30.74,2004.0,3241231778.74,Energy,Natural Gas Distribution,NYSE
HFC,HollyFrontier Corporation,55.97,,9698070388.41,Energy,Integrated oil Companies,NYSE
HD,"Home Depot, Inc. (The)",179.58,,202840594063.32,Consumer Services,RETAIL: Building Materials,NYSE
HMC,"Honda Motor Company, Ltd.",29.76,,52385795636.16,Capital Goods,Auto Manufacturing,NYSE
HON,Honeywell International Inc.,141.85,,105068295000.0,Capital Goods,Auto Parts:O.E.M.,NYSE
HMN,Horace Mann Educators Corporation,41.25,1991.0,1688810021.25,Finance,Property-Casualty Insurers,NYSE
HRL,Hormel Foods Corporation,43.84,,23436674830.4,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
HST,"Host Hotels & Resorts, Inc.",17.52,,13000934088.96,Consumer Services,Real Estate Investment Trusts,NYSE
HLI,"Houlihan Lokey, Inc.",43.6,2015.0,2866942459.6,Finance,Investment Managers,NYSE
HHC,Howard Hughes Corporation (The),106.76,,4593905112.84,Consumer Services,Real Estate Investment Trusts,NYSE
HPQ,HP Inc.,21.75,,33788505527.25,Technology,Computer Manufacturing,NYSE
HSBC,HSBC Holdings plc,41.92,,167978026173.76,Finance,Savings Institutions,NYSE
HNP,"Huaneng Power International, Inc.",25.9,1994.0,10164515424.7,Public Utilities,Electric Utilities: Central,NYSE
HUBB,Hubbell Inc,107.6,2015.0,5886445008.8,Capital Goods,Electrical Products,NYSE
HUBS,"HubSpot, Inc.",155.27,2014.0,6091594407.63,Technology,Computer Software: Prepackaged Software,NYSE
HBM,Hudbay Minerals Inc.,5.66,,1478800374.66,Basic Industries,Precious Metals,NYSE
HUD,Hudson Ltd.,13.64,2018.0,1261851131.2,Consumer Services,Department/Specialty Retail Stores,NYSE
HPP,"Hudson Pacific Properties, Inc.",30.56,2010.0,4788833350.72,Finance,Real Estate,NYSE
HUM,Humana Inc.,295.56,,40546954252.8,Health Care,Medical Specialities,NYSE
HII,"Huntington Ingalls Industries, Inc.",200.29,,8603315144.68,Capital Goods,Marine Transportation,NYSE
HUN,Huntsman Corporation,22.03,2005.0,5250221763.8,Basic Industries,Major Chemicals,NYSE
HUYA,HUYA Inc.,20.31,2018.0,4139118247.98,Technology,"Computer Software: Programming, Data Processing",NYSE
H,Hyatt Hotels Corporation,68.12,2009.0,7319932897.16,Consumer Services,Hotels/Resorts,NYSE
HY,"Hyster-Yale Materials Handling, Inc.",70.42,,1166206043.24,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
IAG,Iamgold Corporation,2.83,,1323333034.18,Basic Industries,Precious Metals,NYSE
IBN,ICICI Bank Limited,10.46,,33685308520.64,Finance,Commercial Banks,NYSE
IDA,"IDACORP, Inc.",94.17,,4745488940.13,Public Utilities,Electric Utilities: Central,NYSE
IEX,IDEX Corporation,140.77,1989.0,10798426862.09,Capital Goods,Fluid Controls,NYSE
ITW,Illinois Tool Works Inc.,136.67,,45347309774.97,Technology,Industrial Machinery/Components,NYSE
IMAX,Imax Corporation,20.4,,1276737916.8,Miscellaneous,Industrial Machinery/Components,NYSE
IRT,"Independence Realty Trust, Inc.",10.07,2013.0,895433251.53,Consumer Services,Real Estate Investment Trusts,NYSE
IBA,"Industrias Bachoco, S.A. de C.V.",46.53,1997.0,2326500000.0,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
INFY,Infosys Limited,10.67,,46392500167.2,Technology,EDP Services,NYSE
HIFR,"InfraREIT, Inc.",20.99,2015.0,923511135.28,Consumer Services,Real Estate Investment Trusts,NYSE
ING,"ING Group, N.V.",11.94,1997.0,46456495872.0,Finance,Commercial Banks,NYSE
IR,Ingersoll-Rand plc (Ireland),96.11,,23610025743.57,Capital Goods,Auto Parts:O.E.M.,NYSE
NGVT,Ingevity Corporation,92.78,2016.0,3893854130.4,Basic Industries,Major Chemicals,NYSE
INGR,Ingredion Incorporated,98.7,,6978467428.8,Consumer Non-Durables,Packaged Foods,NYSE
IPHI,Inphi Corporation,34.89,2010.0,1539052084.17,Technology,Semiconductors,NYSE
NSP,"Insperity, Inc.",100.69,,4209855444.85,Technology,Professional Services,NYSE
INSP,"Inspire Medical Systems, Inc.",55.4,1998.0,1185580331.8,Health Care,Medical/Dental Instruments,NYSE
IBP,"Installed Building Products, Inc.",38.9,2014.0,1214651488.6,Basic Industries,Homebuilding,NYSE
INST,"Instructure, Inc.",39.04,2015.0,1368670878.72,Technology,Computer Software: Prepackaged Software,NYSE
ITGR,Integer Holdings Corporation,80.67,,2612311360.29,Miscellaneous,Industrial Machinery/Components,NYSE
I,Intelsat S.A.,21.14,2013.0,2960839374.78,Consumer Services,Telecommunications Equipment,NYSE
ICE,Intercontinental Exchange Inc.,75.63,2005.0,43077634592.28,Finance,Investment Bankers/Brokers/Service,NYSE
IHG,Intercontinental Hotels Group,57.79,,10305792583.77,Consumer Services,Hotels/Resorts,NYSE
IBM,International Business Machines Corporation,123.82,,112526845468.14,Technology,Computer Manufacturing,NYSE
IFF,"International Flavors & Fragrances, Inc.",138.06,,14719850065.44,Basic Industries,Major Chemicals,NYSE
IGT,International Game Technology,15.26,2015.0,3116108419.76,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
IP,International Paper Company,45.68,,18501700509.6,Basic Industries,Paper,NYSE
IPG,"Interpublic Group of Companies, Inc. (The)",22.25,,8551820875.0,Technology,Advertising,NYSE
INXN,InterXion Holding N.V.,59.46,2011.0,4261676580.0,Technology,"Computer Software: Programming, Data Processing",NYSE
IVR,INVESCO MORTGAGE CAPITAL INC,15.77,2009.0,1760762463.97,Consumer Services,Real Estate Investment Trusts,NYSE
IVZ,Invesco Plc,18.84,,7749568224.12,Finance,Investment Managers,NYSE
ITG,"Investment Technology Group, Inc.",30.13,,996461047.28,Finance,Investment Bankers/Brokers/Service,NYSE
NVTA,Invitae Corporation,14.94,2015.0,1120361894.64,Health Care,Medical Specialities,NYSE
INVH,Invitation Homes Inc.,21.25,2017.0,11062327146.25,Finance,Real Estate,NYSE
IQV,"IQVIA Holdings, Inc.",127.19,2013.0,25189498848.99,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NYSE
IRM,Iron Mountain Incorporated,35.64,,10200866330.16,Consumer Services,Real Estate Investment Trusts,NYSE
ICL,Israel Chemicals Shs,5.8,2014.0,7425746652.6,Basic Industries,Agricultural Chemicals,NYSE
ITCB,Ita? CorpBanca,14.49,,4949849291.94,Finance,Commercial Banks,NYSE
ITUB,Itau Unibanco Banco Holding SA,10.0,,97205209220.0,Finance,Major Banks,NYSE
ITT,ITT Inc.,53.21,2011.0,4661196000.0,Capital Goods,Fluid Controls,NYSE
JPM,J P Morgan Chase & Co,104.59,,347804707727.75,Finance,Major Banks,NYSE
SJM,J.M. Smucker Company (The),104.79,,11920714757.07,Consumer Non-Durables,Packaged Foods,NYSE
JBL,Jabil Inc.,25.42,1993.0,3932858553.76,Technology,Electrical Products,NYSE
JEC,Jacobs Engineering Group Inc.,62.51,,8897382540.97,Basic Industries,Military/Government/Technical,NYSE
JAG,Jagged Peak Energy Inc.,10.46,2017.0,2229935172.74,Energy,Oil & Gas Production,NYSE
JHX,James Hardie Industries plc.,10.99,,4857876081.59,Capital Goods,Building Materials,NYSE
JHG,Janus Henderson Group plc,22.2,2017.0,4308989430.6,Finance,Investment Managers,NYSE
JBGS,JBG SMITH Properties,37.76,2017.0,4565836077.44,Consumer Services,Real Estate Investment Trusts,NYSE
JEF,Jefferies Financial Group Inc.,20.38,,6267155700.0,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
JELD,"JELD-WEN Holding, Inc.",16.73,2017.0,1725931310.88,Basic Industries,Forest Products,NYSE
JT,Jianpu Technology Inc.,5.77,2017.0,969460692.27,Technology,"Computer Software: Programming, Data Processing",NYSE
JBT,John Bean Technologies Corporation,79.0,,2497023784.0,Technology,Industrial Machinery/Components,NYSE
JNJ,Johnson & Johnson,130.69,,350507700768.61,Health Care,Major Pharmaceuticals,NYSE
JCI,Johnson Controls International plc,32.73,,30244449760.8,Consumer Services,Other Consumer Services,NYSE
JLL,Jones Lang LaSalle Incorporated,142.83,,6508271336.31,Finance,Real Estate,NYSE
JNPR,"Juniper Networks, Inc.",28.32,1999.0,9774772608.0,Technology,Computer Communications Equipment,NYSE
LRN,K12 Inc,25.59,,1028553302.76,Consumer Services,Other Consumer Services,NYSE
KAI,Kadant Inc,85.93,,954449945.28,Technology,Industrial Machinery/Components,NYSE
KAMN,Kaman Corporation,59.18,,1654594564.04,Consumer Durables,Industrial Specialties,NYSE
KSU,Kansas City Southern,110.52,,11239601179.32,Transportation,Railroads,NYSE
KAR,"KAR Auction Services, Inc",51.92,2009.0,6988392748.48,Consumer Durables,Automotive Aftermarket,NYSE
KYN,Kayne Anderson MLP/Midstream Investment Company,16.26,2004.0,2050353349.92,,,NYSE
KB,KB Financial Group Inc,41.98,,16633889634.52,Finance,Commercial Banks,NYSE
KBH,KB Home,20.3,1986.0,1794274938.4,Capital Goods,Homebuilding,NYSE
KBR,"KBR, Inc.",17.62,2006.0,2482268034.16,Basic Industries,Military/Government/Technical,NYSE
FRAC,"Keane Group, Inc.",9.59,2017.0,999167887.62,Energy,Oilfield Services/Equipment,NYSE
K,Kellogg Company,59.43,,20623466587.92,Consumer Non-Durables,Packaged Foods,NYSE
KEM,Kemet Corporation,19.0,,1091428913.0,Capital Goods,Electrical Products,NYSE
KMPR,Kemper Corporation,74.59,,4829489321.78,Finance,Property-Casualty Insurers,NYSE
KMT,Kennametal Inc.,37.39,,3069823131.15,Capital Goods,Industrial Machinery/Components,NYSE
KW,Kennedy-Wilson Holdings Inc.,19.04,,2745417108.0,Finance,Real Estate,NYSE
KEN,Kenon Holdings Ltd.,18.3316,2015.0,986730431.9684,Public Utilities,Electric Utilities: Central,NYSE
KDP,Keurig Dr Pepper Inc.,26.67,,38030534182.62,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
KEY,KeyCorp,16.85,,17431837610.7,Finance,Major Banks,NYSE
KEYS,Keysight Technologies Inc.,69.58,2014.0,13056113939.12,Capital Goods,Industrial Machinery/Components,NYSE
KRC,Kilroy Realty Corporation,68.28,1997.0,6879004340.64,Consumer Services,Real Estate Investment Trusts,NYSE
KMB,Kimberly-Clark Corporation,116.87,,40472187936.05,Consumer Durables,Containers/Packaging,NYSE
KIM,Kimco Realty Corporation,16.55,,6974026097.75,Consumer Services,Real Estate Investment Trusts,NYSE
KMI,"Kinder Morgan, Inc.",18.01,2011.0,39748399348.87,Public Utilities,Natural Gas Distribution,NYSE
KGC,Kinross Gold Corporation,3.1,,3875709345.1,Basic Industries,Precious Metals,NYSE
KEX,Kirby Corporation,70.21,,4203191860.0,Consumer Services,Marine Transportation,NYSE
KL,Kirkland Lake Gold Ltd.,26.34,,5525786550.9,Basic Industries,Precious Metals,NYSE
KRG,Kite Realty Group Trust,15.95,2004.0,1335249672.35,Consumer Services,Real Estate Investment Trusts,NYSE
KKR,KKR & Co. Inc.,22.82,,19064251972.78,Finance,Investment Managers,NYSE
KREF,KKR Real Estate Finance Trust Inc.,20.2,2017.0,1182147955.2,Consumer Services,Real Estate Investment Trusts,NYSE
KNX,"Knight Transportation, Inc.",32.64,2017.0,5696970748.8,Transportation,Trucking Freight/Courier Services,NYSE
KNL,"Knoll, Inc.",19.5,2004.0,963668940.0,Consumer Durables,Office Equipment/Supplies/Services,NYSE
KN,Knowles Corporation,14.22,2014.0,1282704093.72,Consumer Non-Durables,Consumer Electronics/Appliances,NYSE
KSS,Kohl&#39;s Corporation,69.95,1992.0,11550799501.45,Consumer Services,Department/Specialty Retail Stores,NYSE
PHG,Koninklijke Philips N.V.,35.71,,32397855755.01,Energy,Consumer Electronics/Appliances,NYSE
KEP,Korea Electric Power Corporation,15.11,1994.0,19400154406.94,Public Utilities,Electric Utilities: Central,NYSE
